"File","Line","Type","Src","Alt","Title","Caption","Missing"
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\neng-shi-di-ren-zi-zhi-zhe-li-zhi-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/neng-shi-di-ren-zi-zhi-zhe-li-zhi-ye.jpg","拳击手用佯攻引诱对手防守偏移的战术瞬间","","佯攻制造假目标，诱使对手移动，真实进攻窗口随之打开。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\shui-yin-di-er-zhi-liu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/shui-yin-di-er-zhi-liu.jpg","足球与冰壶运动员根据对手阵型调整战术的示意图","","战术如水流，随对手之形而变化。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\wei-hu-wei-hu-zhi-yu-wu-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/wei-hu-wei-hu-zhi-yu-wu-xing.jpg","篮球控球后卫匀速运球隐藏突破意图的战术示意图","","控球后卫以匀速运球消除加速预兆，使防守者无法判断启动时机。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\wo-zhuan-wei-yi-di-fen-wei-shi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/wo-zhuan-wei-yi-di-fen-wei-shi.jpg","足球运动员在弱侧形成局部人数优势的战术示意图","","集中力量攻击对手分散的弱侧，是竞技战术中的经典原则。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\wu-suo-yu-zhan-zhi-di-bu-ke-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/wu-suo-yu-zhan-zhi-di-bu-ke-zhi.jpg","篮球进攻中延迟决策与防守分散的战术示意图","","隐藏主攻方向，迫使防守分散，在局部形成以多打少。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\xing-qian-li-er-bu-lao-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/xing-qian-li-er-bu-lao-zhe.jpg","篮球运动员在弱侧空切接球，避开防守密集区","","行于无人之地——篮球进攻中选择弱侧空档，减少对抗消耗，提升得分效率。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\yi-wu-duo-zhi-yue-ren-zhi-bing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/yi-wu-duo-zhi-yue-ren-zhi-bing.jpg","足球比赛中弱队通过快速反击攻入关键进球的瞬间","","资源劣势方通过集中投放与效率提升，在关键节点上争取胜利。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-06-xu-shi\yin-xing-er-cuo-sheng-yu-zhong\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-06-xu-shi/yin-xing-er-cuo-sheng-yu-zhong.jpg","拳击手在比赛中隐藏进攻意图，冰壶运动员在冰面上调整线路","","胜利可以展示，但制胜的调整逻辑必须隐藏。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\_index.md","front-matter","Cover","placeholder/quotes.jpg","军争篇","","军争篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\bu-yong-xiang-dao-zhe-bu-neng-de-di-li\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/bu-yong-xiang-dao-zhe-bu-neng-de-di-li.jpg","帆船选手在比赛中观察风向与水流","","帆船比赛中，对当地潮汐与风向的掌握往往决定航线选择的成败。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\bu-zhi-shan-lin-xian-zu-ju-ze-zhi-xing\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/bu-zhi-shan-lin-xian-zu-ju-ze-zhi-xing.jpg","山地越野跑选手在赛前勘察赛道地形与风险路段","","执行维度的第一步不是冲刺，而是把赛道情报变成可复述、可执行的指令。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\fan-yong-bing-zhi-fa-jiang-shou-ming-yu-jun\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/fan-yong-bing-zhi-fa-jiang-shou-ming-yu-jun.jpg","短道速滑选手在起跑线争夺先机","","从赛前准备到正式对抗，临场执行与先机争夺是最困难也最关键的环节。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\fu-jin-gu-jing-qi-zhe-suo-yi-yi-ren-zhi-er-mu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/fu-jin-gu-jing-qi-zhe-suo-yi-yi-ren-zhi-er-mu.jpg","赛艇八人艇在比赛中统一桨频，舵手发出信号","","赛艇舵手口令与桨频信号统一全艇动作，是执行维度的典型体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-bing-yi-zha-li-yi-li-dong-yi-fen-he\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-bing-yi-zha-li-yi-li-dong-yi-fen-he.jpg","短道速滑选手在弯道中隐藏意图与对手周旋","","执行维度的核心：用欺骗隐藏意图，按利益决定行动，靠分合节奏掌控比赛。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-bu-zhi-zhu-hou-zhi-mou-zhe-bu-neng-yu-jiao\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-bu-zhi-zhu-hou-zhi-mou-zhe-bu-neng-yu-jiao.jpg","篮球进攻中球员阅读对手防守体系并呼叫战术口令","","进攻失误的根源往往不在技术，而在未识别防守体系便贸然发动配合。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-jun-zheng-wei-li-jun-zheng-wei-wei\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-jun-zheng-wei-li-jun-zheng-wei-wei.jpg","足球运动员高位逼抢与短道速滑选手内道超越的竞技执行场景","","主动争夺既创造机会也暴露风险，执行前须算清资源边界。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-qi-ji-ru-feng-qi-xu-ru-lin\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-qi-ji-ru-feng-qi-xu-ru-lin.jpg","羽毛球双打选手在快速平抽后突然放网前小球，体现节奏切换的执行能力","","连续平抽建立节奏惯性后突然放网，是「侵掠如火」转「不动如山」的执行样本。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-san-jun-ke-duo-qi-jiang-jun-ke-duo-xin\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-san-jun-ke-duo-qi-jiang-jun-ke-duo-xin.jpg","羽毛球运动员用假动作欺骗对手，体现三军可夺气将军可夺心的执行维度","","执行维度的核心：先稳住自身节奏，再用假动作与变速打击对手士气与决策信心。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-shan-yong-bing-zhe-bi-qi-rui-qi-ji-qi-duo-gui\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-shan-yong-bing-zhe-bi-qi-rui-qi-ji-qi-duo-gui.jpg","运动员在比赛中等待对手疲劳时机的执行策略示意图","","避开对手锐气，在其惰归阶段发动决定性进攻",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-ye-zhan-duo-huo-gu-zhou-zhan-duo-jing-qi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-ye-zhan-duo-huo-gu-zhou-zhan-duo-jing-qi.jpg","夜间公路自行车赛中车队使用灯光信号沟通","","光线与噪音条件改变时，竞技团队必须切换信号传递方式。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-yong-bing-zhi-fa-gao-ling-wu-xiang\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-yong-bing-zhi-fa-gao-ling-wu-xiang.jpg","羽毛球运动员在比赛中判断对手站位，准备选择进攻线路","","执行层的核心不是更拼，而是更准：识别对手陷阱后再出手。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\gu-yu-qi-tu-er-you-zhi-yi-li\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/gu-yu-qi-tu-er-you-zhi-yi-li.jpg","短道速滑选手在外道绕行后切入内道的瞬间","","绕远不是退让，而是为了更早到达关键位置。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\ju-jun-er-zheng-li-ze-bu-ji\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/ju-jun-er-zheng-li-ze-bu-ji.jpg","运动员在马拉松起跑阶段跟随领先集团，体现举军而争利的执行资源约束","","全力争利不等于最优执行，资源约束下需要先守正再出奇。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\jun-zheng-yue-yan-bu-xiang-wen-gu-wei-jin-gu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/jun-zheng-yue-yan-bu-xiang-wen-gu-wei-jin-gu.jpg","篮球比赛中球员在客场噪音下用手势沟通战术","","当语音被噪音切断，手势与哨声成为执行的生命线",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\jun-zheng-zhi-nan-zhe-yi-yu-wei-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/jun-zheng-zhi-nan-zhe-yi-yu-wei-zhi.jpg","短道速滑选手在外道蓄力准备超越","","不利道次迫使选手改变节奏，利用对手预判盲区创造进攻机会。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\lue-xiang-fen-zhong-kuo-di-fen-li\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/lue-xiang-fen-zhong-kuo-di-fen-li.jpg","公路自行车突围集团轮流领骑的场景","","突围集团中车手轮流领骑，正是「掠乡分众」在体育执行中的体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\ren-ji-zhuan-yi-ze-yong-zhe-bu-de-du-jin\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/ren-ji-zhuan-yi-ze-yong-zhe-bu-de-du-jin.jpg","自行车公路赛中车队保持统一节奏行进","","自行车公路赛中，副将严格按主将节奏领骑，体现「勇者不得独进」的执行原则。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\san-shi-li-er-zheng-li-ze-san-fen-zhi-er-zhi\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/san-shi-li-er-zheng-li-ze-san-fen-zhi-er-zhi.jpg","运动员在赛道上合理分配体能，体现执行力与资源约束","","合理分配体能是保持执行力的关键，过度争利只会让部分队员掉队。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\shi-gu-juan-jia-er-qu-ri-ye-bu-chu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/shi-gu-juan-jia-er-qu-ri-ye-bu-chu.jpg","马拉松选手在前程超速后后程掉速的竞技场景","","前程强行提速如同卷甲急行，后程资源耗尽则十一而至。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\shi-gu-jun-wu-zi-zhong-ze-wang\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/shi-gu-jun-wu-zi-zhong-ze-wang.jpg","自行车公路赛车手在比赛中从车队补给点取水","","自行车公路赛中，车队补给点的规划直接影响车手在关键爬坡前的能量状态。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\shi-gu-zhao-qi-rui-zhou-qi-duo-mu-qi-gui\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/shi-gu-zhao-qi-rui-zhou-qi-duo-mu-qi-gui.jpg","足球运动员在比赛开场阶段进行高位逼抢","","开场锐气窗口是执行高强度战术的最佳时段",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\wei-jun-er-zheng-li-ze-zi-zhong-juan\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/wei-jun-er-zheng-li-ze-zi-zhong-juan.jpg","长跑选手在补给站取水，背景是赛道与计时牌","","为跟住对手而放弃补给，后程往往付出掉速代价。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\wu-shi-li-er-zheng-li-ze-jue-shang-jiang-jun\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/wu-shi-li-er-zheng-li-ze-jue-shang-jiang-jun.jpg","运动员在比赛中分配体能，体现执行与资源约束","","执行维度的核心：在资源约束下分段分配体能",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\wu-yao-zheng-zheng-zhi-qi-wu-ji-tang-tang-zhi-chen\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/wu-yao-zheng-zheng-zhi-qi-wu-ji-tang-tang-zhi-chen.jpg","篮球教练在对手连续得分后请求暂停，球员围拢听取战术调整","","面对对手气势高峰，果断打断节奏比正面硬碰更符合执行维度的战术原则。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\xian-zhi-yu-zhi-zhi-ji-zhe-sheng\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/xian-zhi-yu-zhi-zhi-ji-zhe-sheng.jpg","短道速滑选手在弯道处观察对手位置，准备执行赛前设定的关键分预案","","赛前研究对手习惯，让关键分执行更快更稳。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\yi-jin-dai-yuan-yi-yi-dai-lao\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/yi-jin-dai-yuan-yi-yi-dai-lao.jpg","自行车运动员在公路赛中利用内线卡位节省体能","","自行车公路赛中，提前卡位占据内线的车手在弯道前能节省体能，这正是「以近待远」的现代演绎。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-07-jun-zheng\yi-zhi-dai-luan-yi-jing-dai-hua\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-07-jun-zheng/yi-zhi-dai-luan-yi-jing-dai-hua.jpg","以治待乱以静待哗的竞技执行示意图","","严整与镇静是执行的基础，等待对手混乱与喧哗是夺取节奏主导权的关键。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\_index.md","front-matter","Cover","placeholder/quotes.jpg","九变篇","","九变篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\fan-ci-wu-zhe-jiang-zhi-guo-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/fan-ci-wu-zhe-jiang-zhi-guo-ye.jpg","短道速滑接力交接瞬间，运动员在冰面上高速传递，体现执行链条的紧张传导","","「凡此五者，将之过也，用兵之灾也」——执行链条上任何个人偏差都会被放大为整体灾难。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\fan-yong-bing-zhi-fa-jiang-shou-ming-yu-jun\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/fan-yong-bing-zhi-fa-jiang-shou-ming-yu-jun.jpg","短道速滑运动员在赛季前集训中集结训练","","赛季前集训的集结效率，直接影响整个赛季的体能储备与战术磨合。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\fu-jun-sha-jiang-bi-yi-wu-wei\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/fu-jun-sha-jiang-bi-yi-wu-wei.jpg","短道速滑运动员在弯道处被碰撞后强行超越的瞬间","","高压下的性格弱点失控，往往是执行崩盘的真正起点。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\gu-jiang-tong-yu-jiu-bian-zhi-li-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/gu-jiang-tong-yu-jiu-bian-zhi-li-zhe.jpg","短道速滑选手在弯道处临场变线超越对手","","通晓九变之利者，知用兵矣——短道速滑中的变线决策正是战略执行的体现。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\gu-jiang-you-wu-wei-bi-si-ke-sha-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/gu-jiang-you-wu-wei-bi-si-ke-sha-ye.jpg","《孙子兵法》五危与体育执行决策示意图","","五危揭示教练与运动员在高压下易犯的五种执行错误",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\gu-yong-bing-zhi-fa-wu-shi-qi-bu-lai\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/gu-yong-bing-zhi-fa-wu-shi-qi-bu-lai.jpg","篮球比赛中防守方提前布置弱侧协防，体现孙子兵法无恃其不来的执行准备","","不赌对手不来，只靠自身有以待——执行维度的竞技准备哲学",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\jiang-bu-tong-yu-jiu-bian-zhi-li-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/jiang-bu-tong-yu-jiu-bian-zhi-li-zhe.jpg","网球选手在比赛中根据对手变化调整战术的瞬间","","赛前情报充分不等于赛场取胜，临场变通才是将情报转化为优势的关键。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\pi-di-wu-she-qu-di-jiao-he\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/pi-di-wu-she-qu-di-jiao-he.jpg","自行车运动员在起伏赛道上调整配速与位置","","赛道地形与赛程阶段决定体能分配方式，圮地降载、衢地借力、死地决战。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\shi-gu-qu-zhu-hou-zhe-yi-hai\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/shi-gu-qu-zhu-hou-zhe-yi-hai.jpg","篮球比赛中全场紧逼防守的战略施压场景","","战略维度下的竞技对抗：通过施压、消耗与牵引，迫使对手偏离舒适节奏。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\shi-gu-zhi-zhe-zhi-lv\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/shi-gu-zhi-zhe-zhi-lv.jpg","奥运教练与运动员在场边进行战略讨论，白板上写满利害分析要点","","战略决策的核心不是只看收益，而是同时评估有利与有害两面。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\tu-you-suo-bu-you-jun-you-suo-bu-ji\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/tu-you-suo-bu-you-jun-you-suo-bu-ji.jpg","马拉松运动员在比赛中调整配速，体现执行取舍的竞技场景","","执行阶段主动放弃次要目标，集中资源保住核心目标，是《九变篇》在竞技体育中的核心启示。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\za-yu-li-er-wu-ke-xin-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/za-yu-li-er-wu-ke-xin-ye.jpg","篮球比赛中教练与球员在暂停时进行战术沟通，体现利害双算的战略思维","","优势时计算风险，劣势时寻找机会，是竞技战略的核心素养。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-08-jiu-bian\zhi-bing-bu-zhi-jiu-bian-zhi-shu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-08-jiu-bian/zhi-bing-bu-zhi-jiu-bian-zhi-shu.jpg","篮球教练在场边手持战术板，替补球员准备登场","","执行维度的胜负，往往在换人与变阵的几分钟内决定。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\_index.md","front-matter","Cover","placeholder/quotes.jpg","行军篇","","行军篇",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\bing-fei-yi-duo-ye-wei-wu-wu-jin\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/bing-fei-yi-duo-ye-wei-wu-wu-jin.jpg","足球比赛中球队在控球劣势下组织集中反击的战术示意","","资源少不等于机会少，执行效率决定反击质量。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\bing-nu-er-xiang-ying-jiu-er-bu-he\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/bing-nu-er-xiang-ying-jiu-er-bu-he.jpg","篮球比赛中对方球员情绪激动但战术克制，反复传导球等待机会","","对手愤怒却迟迟不动手，执行层面需谨慎观察其真实意图。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\ci-bei-er-yi-bei-zhe-jin-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/ci-bei-er-yi-bei-zhe-jin-ye.jpg","足球教练在场边观察对手赛前热身与阵型变化","","对手的赛前表态与备战动作之间的反差，是执行维度最重要的情报窗口。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\ci-bing-zhi-li-di-zhi-zhu-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/ci-bing-zhi-li-di-zhi-zhu-ye.jpg","短道速滑运动员在冰面上进行弯道适应训练，借助冰面物理条件提升执行精度","","「此兵之利，地之助也」：运动员对场地物理条件的精确适应，是执行精度的重要来源。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\di-jin-er-jing-zhe-shi-qi-xian-ye\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/di-jin-er-jing-zhe-shi-qi-xian-ye.jpg","短道速滑选手在弯道中保持安静跟随，观察前方对手节奏","","对手突然安静或降速，往往已占据有利位置，等待你先行犯错。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\fan-chu-jun-xiang-di-jue-shan-yi-gu\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/fan-chu-jun-xiang-di-jue-shan-yi-gu.jpg","越野跑选手沿谷地行进，背景为山地赛道","","沿谷地行进可降低累计爬升，减少体能消耗。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\fan-ci-si-jun-zhi-li\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/fan-ci-si-jun-zhi-li.jpg","短道速滑选手在弯道处调整位置与节奏","","不同位置需要不同的执行策略，正如不同地形需要不同的用兵部署。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\fan-di-you-jue-jian-tian-jing-tian-lao\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/fan-di-you-jue-jian-tian-jing-tian-lao.jpg","山地自行车选手在狭窄岩壁夹缝前减速绕行","","面对不可逆的危险地形，提前减速绕行是执行维度的第一原则。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\fan-jun-hao-gao-er-e-xia\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/fan-jun-hao-gao-er-e-xia.jpg","自行车多日赛选手在干燥通风的住宿点恢复","","选择干燥通风的住宿环境，是自行车多日赛执行力的基础。",""
"C:\Users\san-20250514\aisunzibingfa\content\quotes\chapter-09-xing-jun\fu-wei-wu-lv-er-yi-di-zhe\index.md","front-matter","Cover","https://pub-f9d6c3356fb44ce0b1e0f09cb4ddf49a.r2.dev/quotes/chapter-09-xing-jun/fu-wei-wu-lv-er-yi-di-zhe.jpg","运动员在赛前专注研究对手录像，体现执行维度的准备纪律","","赛前评估与针对性准备，是执行维度中最容易被轻敌心理侵蚀的环节。",""
